audio_path,model,true_transcription,predicted_transcription,latency,wer,mer,wil,wip,cer
labs/experiment_dataset/segment_17.wav,faster_distil_whisper_largev3,medicine it 's a pill called bidil to treat heart failure in <unk>, It's a pill called bidell to treat heart failure in,14.355808973312378,0.38461538461538464,0.38461538461538464,0.5076923076923077,0.49230769230769234,0.2878787878787879
labs/experiment_dataset/segment_1.wav,faster_distil_whisper_largev3,and the house next to it and actually every house on the block on both sides of the street maybe a school thrown in and some you know a church they are just incredibly expensive," and the house next to it, and actually every house on the block,  on both sides of the street, maybe a school thrown in,  and some, you know, in church, they're just incredibly expensive.",15.311267137527466,0.3142857142857143,0.3142857142857143,0.5159663865546218,0.4840336134453782,0.07909604519774012
labs/experiment_dataset/segment_5.wav,faster_distil_whisper_largev3,on the order of two thousand two hundred videos covering everything from basic arithmetic all the way to to vector calculus and some of the stuff that you saw," on the order of 2,200 videos covering everything from basic arithmetic,  all the way to vector calculus and some of the stuff that you saw.",14.58701205253601,0.2413793103448276,0.2413793103448276,0.3324137931034483,0.6675862068965517,0.189873417721519
labs/experiment_dataset/segment_13.wav,faster_distil_whisper_largev3,<unk> salty crispy delicious snacks what 's sitting in the corner of the room makes not a damn bit of difference to your gustatory experience," salty, crispy, delicious snacks.  What's sitting in the corner of the room  makes not a damn bit of difference  to your gustatory experience.",14.909766912460327,0.28,0.28,0.4365217391304348,0.5634782608695652,0.10638297872340426
labs/experiment_dataset/segment_12.wav,faster_distil_whisper_largev3,<unk> the greatest innovations and developments, the greatest innovations and developments,13.832309007644653,0.16666666666666666,0.16666666666666666,0.16666666666666663,0.8333333333333334,0.1276595744680851
labs/experiment_dataset/segment_4.wav,faster_distil_whisper_largev3,<unk> a palestinian worker who spent two decades in israel, a Palestinian worker who spent two decades in Israel.,14.803213834762573,0.3,0.3,0.4555555555555556,0.5444444444444444,0.15517241379310345
labs/experiment_dataset/segment_6.wav,faster_distil_whisper_largev3,to those who already are allow me to illustrate this point by taking you to this village called budrus, to those who already are.  Allow me to illustrate this point by taking you to this village called Budrus.,14.64171314239502,0.15789473684210525,0.15789473684210525,0.29085872576177296,0.709141274238227,0.049019607843137254
labs/experiment_dataset/segment_10.wav,faster_distil_whisper_largev3,flutes and music led to even more powerful breakthroughs about a thousand, Flutes and music led to even more powerful breakthroughs.,14.634131908416748,0.4166666666666667,0.4166666666666667,0.5462962962962963,0.4537037037037037,0.2465753424657534
labs/experiment_dataset/segment_11.wav,faster_distil_whisper_largev3,we built this model in new york actually," We built this model in New York, actually, on the",14.188623189926147,0.75,0.6,0.8,0.2,0.3
labs/experiment_dataset/segment_7.wav,faster_distil_whisper_largev3,you can 't buy your way out of suffering or into meaning there is no home big enough to erase the pain that she must have endured, You can't buy your way out of suffering or into meaning.  There is no home big enough to erase the pain that she must have endured.,16.498352766036987,0.2222222222222222,0.2222222222222222,0.3717948717948718,0.6282051282051282,0.046511627906976744
